seq,t1,t2,t3,rttMs,rawOffsetMs,filteredOffsetMs,phase
423,1775794375992,1775794375834,1775794376196,204,-260,-272.867,steady
424,1775794376991,1775794376857,1775794377220,229,-248,-271.580,steady
425,1775794377991,1775794377782,1775794378095,104,-261,-270.422,steady
426,1775794378991,1775794378804,1775794379092,101,-237,-269.380,steady
427,1775794379991,1775794379827,1775794380097,106,-217,-266.142,steady
428,1775794380991,1775794380756,1775794381094,103,-286,-263.228,steady
429,1775794381991,1775794381775,1775794382099,108,-270,-260.605,steady
430,1775794382991,1775794382795,1775794383098,107,-249,-258.244,steady
431,1775794383992,1775794383820,1775794384100,108,-226,-261.020,steady
432,1775794384991,1775794384749,1775794385014,23,-253,-260.218,steady
433,1775794385991,1775794385751,1775794386093,102,-291,-259.496,steady
434,1775794386991,1775794386799,1775794387091,100,-242,-258.847,steady
435,1775794387992,1775794387797,1775794388091,99,-244,-258.262,steady
436,1775794388991,1775794388839,1775794389201,210,-257,-257.736,steady
437,1775794389991,1775794389864,1775794390225,234,-244,-256.362,steady
438,1775794390991,1775794390783,1775794391092,101,-258,-255.126,steady
439,1775794391991,1775794391809,1775794392092,101,-232,-254.013,steady
440,1775794392991,1775794392937,1775794393296,305,-206,-251.812,steady
441,1775794393991,1775794393860,1775794394216,225,-243,-249.831,steady
442,1775794394992,1775794394777,1775794395093,101,-265,-251.348,steady
443,1775794395991,1775794395802,1775794396092,101,-239,-250.113,steady
444,1775794396992,1775794396743,1775794397014,22,-260,-251.102,steady
445,1775794397991,1775794397852,1775794398212,221,-249,-251.991,steady
446,1775794398991,1775794398768,1775794399092,101,-273,-252.792,steady
447,1775794399991,1775794399794,1775794400096,105,-249,-253.513,steady
448,1775794400991,1775794400819,1775794401093,102,-223,-254.162,steady
449,1775794401991,1775794401845,1775794402206,215,-253,-256.046,steady
450,1775794402991,1775794402867,1775794403229,238,-243,-257.741,steady
451,1775794403991,1775794403799,1775794404160,169,-276,-254.267,steady
452,1775794404991,1775794404796,1775794405096,105,-247,-251.140,steady
453,1775794405991,1775794405840,1775794406107,116,-209,-250.726,steady
454,1775794406992,1775794406763,1775794407056,64,-261,-251.754,steady
455,1775794407991,1775794407796,1775794408093,102,-246,-252.678,steady
456,1775794408991,1775794408807,1775794409095,104,-236,-253.510,steady
457,1775794409991,1775794409740,1775794410087,96,-299,-254.259,steady
458,1775794410993,1775794410857,1775794411188,195,-233,-254.933,steady
459,1775794411992,1775794411777,1775794412098,106,-268,-259.340,steady
460,1775794412989,1775794412799,1775794413095,106,-243,-263.306,steady
461,1775794413992,1775794413752,1775794414026,34,-257,-262.675,steady
462,1775794414991,1775794414755,1775794415028,37,-254,-262.108,steady
463,1775794415991,1775794415771,1775794416095,104,-272,-261.597,steady
464,1775794416991,1775794416799,1775794417097,106,-245,-261.137,steady
465,1775794417991,1775794417817,1775794418095,104,-226,-260.724,steady
466,1775794418991,1775794418743,1775794419083,92,-294,-260.051,steady
467,1775794419991,1775794419874,1775794420228,237,-235,-263.446,steady
468,1775794420991,1775794420798,1775794421097,106,-246,-266.502,steady
469,1775794421991,1775794421810,1775794422096,105,-233,-269.251,steady
470,1775794422992,1775794422745,1775794423026,34,-264,-268.726,steady
471,1775794423991,1775794423763,1775794424040,49,-252,-268.254,steady
472,1775794424991,1775794424781,1775794425065,74,-247,-267.828,steady
473,1775794425989,1775794425799,1775794426097,108,-244,-267.445,steady
474,1775794426991,1775794426745,1775794427031,40,-266,-267.101,steady
475,1775794427992,1775794427858,1775794428215,223,-245,-266.991,steady
476,1775794428991,1775794428777,1775794429090,99,-263,-266.892,steady
477,1775794429989,1775794429799,1775794430090,101,-240,-266.803,steady
478,1775794430992,1775794430747,1775794431015,23,-256,-265.722,steady
479,1775794431991,1775794431747,1775794432022,31,-259,-264.750,steady
480,1775794432991,1775794432751,1775794433092,101,-290,-263.875,steady
481,1775794433991,1775794433799,1775794434080,89,-236,-263.088,steady
482,1775794434992,1775794434796,1775794435097,105,-248,-262.379,steady
483,1775794435991,1775794435843,1775794436202,211,-253,-262.041,steady
484,1775794436991,1775794436865,1775794437134,143,-197,-259.437,steady
485,1775794437991,1775794437797,1775794438089,98,-243,-257.093,steady
486,1775794438989,1775794438809,1775794439096,107,-233,-255.684,steady
487,1775794439992,1775794439744,1775794440096,104,-300,-254.415,steady
488,1775794440992,1775794440758,1775794441103,111,-289,-253.274,steady
489,1775794441991,1775794441779,1775794442096,105,-264,-252.247,steady
490,1775794442991,1775794442804,1775794443096,105,-239,-257.022,steady
491,1775794443991,1775794443830,1775794444190,199,-260,-261.320,steady
492,1775794444991,1775794444854,1775794445213,222,-248,-259.088,steady
493,1775794445991,1775794445775,1775794446097,106,-269,-257.079,steady
494,1775794446991,1775794446798,1775794447100,109,-247,-255.271,steady
495,1775794447991,1775794447821,1775794448097,106,-223,-252.044,steady
496,1775794448991,1775794448743,1775794449084,93,-294,-256.240,steady
497,1775794449991,1775794449874,1775794450234,243,-238,-260.016,steady
498,1775794450992,1775794450797,1775794451101,109,-249,-263.414,steady
499,1775794451991,1775794451816,1775794452092,101,-225,-266.473,steady
500,1775794452991,1775794452843,1775794453111,120,-208,-269.225,steady
501,1775794453992,1775794453768,1775794454108,116,-282,-264.803,steady
502,1775794454992,1775794454787,1775794455093,101,-255,-263.823,steady
503,1775794455989,1775794455808,1775794456090,101,-231,-260.540,steady
504,1775794456991,1775794456834,1775794457111,120,-217,-257.586,steady
505,1775794457991,1775794457856,1775794458217,226,-248,-254.928,steady
506,1775794458991,1775794458776,1775794459161,170,-300,-252.535,steady
507,1775794459993,1775794459800,1775794460095,102,-244,-250.381,steady
508,1775794460992,1775794460742,1775794461027,35,-267,-252.043,steady
509,1775794461991,1775794461850,1775794462213,222,-252,-253.539,steady
510,1775794462991,1775794462773,1775794463092,101,-268,-254.885,steady
511,1775794463992,1775794463796,1775794464095,103,-247,-256.097,steady
512,1775794464991,1775794464750,1775794465025,34,-258,-256.287,steady
513,1775794465991,1775794465846,1775794466208,217,-253,-256.458,steady
514,1775794466991,1775794466869,1775794467231,240,-242,-256.612,steady
515,1775794467990,1775794467769,1775794468165,175,-308,-256.751,steady
516,1775794468991,1775794468813,1775794469086,95,-225,-256.876,steady
517,1775794469991,1775794469839,1775794470136,145,-224,-253.688,steady
518,1775794470991,1775794470864,1775794471222,231,-242,-250.820,steady
519,1775794471992,1775794471795,1775794472093,101,-247,-248.238,steady
520,1775794472991,1775794472809,1775794473092,101,-232,-245.914,steady
521,1775794473991,1775794473834,1775794474193,202,-258,-244.522,steady
522,1775794474991,1775794474855,1775794475216,225,-248,-243.270,steady
523,1775794475991,1775794475777,1775794476138,147,-287,-242.143,steady
524,1775794476991,1775794476801,1775794477081,90,-235,-241.429,steady
525,1775794477991,1775794477825,1775794478103,112,-222,-240.786,steady
526,1775794478991,1775794478855,1775794479209,218,-245,-240.207,steady
527,1775794479992,1775794479771,1775794480093,101,-271,-239.687,steady
528,1775794480990,1775794480796,1775794481102,112,-250,-239.218,steady
529,1775794481991,1775794481824,1775794482090,99,-216,-236.896,steady
530,1775794482991,1775794482845,1775794483206,215,-253,-234.807,steady
531,1775794483991,1775794483872,1775794484229,238,-238,-232.926,steady
532,1775794484992,1775794484796,1775794485093,101,-246,-231.233,steady
533,1775794485991,1775794485813,1775794486091,100,-228,-229.710,steady
534,1775794486991,1775794486838,1775794487113,122,-214,-229.539,steady
535,1775794487991,1775794487860,1775794488222,231,-246,-229.385,steady
536,1775794488992,1775794488794,1775794489093,101,-248,-229.247,steady
537,1775794489990,1775794489748,1775794490015,25,-254,-231.722,steady
538,1775794490991,1775794490832,1775794491193,202,-260,-233.950,steady
539,1775794491991,1775794491852,1775794492217,226,-252,-235.955,steady
540,1775794492991,1775794492776,1775794493137,146,-288,-237.759,steady
541,1775794493991,1775794493798,1775794494092,101,-243,-239.383,steady
542,1775794494991,1775794494750,1775794495029,38,-260,-241.445,steady
543,1775794495991,1775794495849,1775794496211,220,-252,-243.301,steady
544,1775794496991,1775794496770,1775794497131,140,-291,-244.970,steady
545,1775794497989,1775794497797,1775794498089,100,-242,-246.473,steady
546,1775794498989,1775794498817,1775794499105,116,-230,-247.826,steady
547,1775794499990,1775794499841,1775794500204,214,-256,-247.243,steady
548,1775794500991,1775794500864,1775794501228,237,-245,-246.719,steady
549,1775794501991,1775794501796,1775794502158,167,-278,-246.247,steady
550,1775794502991,1775794502800,1775794503093,102,-242,-245.822,steady
551,1775794503991,1775794503836,1775794504119,128,-219,-245.440,steady
552,1775794504991,1775794504860,1775794505221,230,-246,-245.096,steady
553,1775794505991,1775794505780,1775794506246,255,-338,-244.787,steady
554,1775794506991,1775794506785,1775794507093,102,-257,-246.008,steady
555,1775794507991,1775794507750,1775794508030,39,-260,-247.407,steady
556,1775794508991,1775794508750,1775794509015,24,-253,-247.966,steady
557,1775794509991,1775794509775,1775794510094,103,-267,-248.470,steady
558,1775794510992,1775794510799,1775794511092,100,-243,-248.923,steady
559,1775794511991,1775794511747,1775794512023,32,-260,-249.331,steady
560,1775794512991,1775794512747,1775794513078,87,-287,-249.697,steady
561,1775794513991,1775794513794,1775794514094,103,-248,-250.728,steady
562,1775794514991,1775794514799,1775794515095,104,-244,-251.655,steady
563,1775794515991,1775794515816,1775794516090,99,-224,-252.489,steady
564,1775794516991,1775794516750,1775794517018,27,-254,-252.641,steady
565,1775794517991,1775794517751,1775794518095,104,-292,-252.776,steady
566,1775794518991,1775794518754,1775794519097,106,-290,-252.899,steady
567,1775794519991,1775794519757,1775794520035,44,-256,-253.009,steady
568,1775794520991,1775794520745,1775794521091,100,-296,-253.108,steady
569,1775794521992,1775794521761,1775794522035,43,-252,-252.997,steady
570,1775794522992,1775794522777,1775794523094,102,-266,-252.898,steady
571,1775794523989,1775794523804,1775794524091,102,-236,-252.808,steady
572,1775794524991,1775794524750,1775794525028,37,-259,-253.427,steady
573,1775794525991,1775794525752,1775794526090,99,-288,-253.984,steady
574,1775794526991,1775794526773,1775794527093,102,-269,-254.486,steady
575,1775794527991,1775794527804,1775794528094,103,-238,-254.937,steady
576,1775794528992,1775794528820,1775794529093,101,-222,-255.344,steady
577,1775794529991,1775794529745,1775794530080,89,-290,-258.809,steady
578,1775794530991,1775794530768,1775794531091,100,-273,-261.928,steady
579,1775794531991,1775794531801,1775794532092,101,-240,-264.735,steady
580,1775794532991,1775794532739,1775794533012,21,-262,-264.462,steady
581,1775794533991,1775794533742,1775794534021,30,-264,-264.216,steady
582,1775794534991,1775794534758,1775794535028,37,-251,-263.994,steady
583,1775794535991,1775794535784,1775794536092,101,-257,-263.795,steady
584,1775794536991,1775794536807,1775794537091,100,-234,-263.615,steady
585,1775794537991,1775794537834,1775794538194,203,-258,-263.654,steady
586,1775794538991,1775794538855,1775794539218,227,-249,-262.388,steady
587,1775794539991,1775794539778,1775794540092,101,-263,-259.550,steady
588,1775794540991,1775794540800,1775794541096,105,-243,-256.995,steady
589,1775794541992,1775794541750,1775794542027,35,-259,-257.195,steady
590,1775794542992,1775794542748,1775794543020,28,-258,-257.276,steady
591,1775794543991,1775794543798,1775794544098,107,-246,-257.348,steady
592,1775794544991,1775794544794,1775794545069,78,-236,-257.413,steady
593,1775794545991,1775794545748,1775794546078,87,-286,-257.472,steady
594,1775794546991,1775794546742,1775794547013,22,-260,-257.725,steady
595,1775794547991,1775794547867,1775794548230,239,-243,-257.952,steady
596,1775794548991,1775794548791,1775794549092,101,-250,-258.157,steady
597,1775794549991,1775794549813,1775794550091,100,-228,-258.341,steady
598,1775794550991,1775794550740,1775794551025,34,-268,-258.507,steady
599,1775794551991,1775794551751,1775794552091,100,-290,-259.456,steady
600,1775794552991,1775794552786,1775794553093,102,-256,-260.311,steady
601,1775794553989,1775794553750,1775794554022,33,-255,-259.780,steady
602,1775794554992,1775794554742,1775794555008,16,-258,-259.602,steady
603,1775794555991,1775794555752,1775794556037,46,-262,-259.442,steady
604,1775794556991,1775794556777,1775794557093,102,-265,-259.297,steady
605,1775794557991,1775794557799,1775794558093,102,-243,-259.168,steady
606,1775794558992,1775794558750,1775794559025,33,-258,-259.051,steady
607,1775794559991,1775794559747,1775794560079,88,-288,-258.946,steady
608,1775794560992,1775794560772,1775794561092,100,-270,-258.851,steady
609,1775794561991,1775794561796,1775794562093,102,-246,-258.766,steady
610,1775794562992,1775794562820,1775794563091,99,-221,-258.690,steady
611,1775794563991,1775794563743,1775794564014,23,-259,-258.721,steady
612,1775794564990,1775794564752,1775794565091,101,-288,-258.749,steady
613,1775794565991,1775794565795,1775794566091,100,-246,-258.774,steady
614,1775794566991,1775794566811,1775794567092,101,-230,-258.796,steady
615,1775794567992,1775794567741,1775794568029,37,-269,-258.817,steady
616,1775794568991,1775794568756,1775794569040,49,-259,-259.835,steady
617,1775794569991,1775794569792,1775794570092,101,-249,-260.751,steady
618,1775794570989,1775794570805,1775794571089,100,-234,-261.576,steady
619,1775794571989,1775794571832,1775794572190,201,-257,-262.319,steady
620,1775794572990,1775794572750,1775794573019,29,-254,-261.487,steady
621,1775794573989,1775794573776,1775794574090,101,-263,-260.738,steady
622,1775794574989,1775794574799,1775794575090,101,-240,-260.064,steady
623,1775794575990,1775794575751,1775794576022,32,-255,-259.458,steady
624,1775794576991,1775794576749,1775794577094,103,-293,-258.912,steady
625,1775794577992,1775794577769,1775794578092,100,-273,-258.521,steady
626,1775794578989,1775794578798,1775794579090,101,-241,-258.169,steady
627,1775794579991,1775794579819,1775794580093,102,-223,-257.852,steady
628,1775794580991,1775794580840,1775794581202,211,-256,-259.367,steady
629,1775794581991,1775794581863,1775794582227,236,-246,-260.730,steady
630,1775794582990,1775794582795,1775794583093,103,-246,-258.757,steady
631,1775794583989,1775794583810,1775794584092,103,-230,-255.181,steady
632,1775794584991,1775794584739,1775794585013,22,-263,-255.963,steady
633,1775794585991,1775794585755,1775794586027,36,-254,-256.667,steady
634,1775794586991,1775794586779,1775794587093,102,-263,-257.300,steady
635,1775794587990,1775794587802,1775794588090,100,-238,-257.870,steady
636,1775794588989,1775794588828,1775794589188,199,-260,-258.383,steady
637,1775794589989,1775794589856,1775794590212,223,-244,-257.945,steady
638,1775794590991,1775794590775,1775794591091,100,-266,-258.750,steady
639,1775794591989,1775794591799,1775794592086,97,-238,-256.675,steady
640,1775794592991,1775794592823,1775794593091,100,-218,-254.808,steady
641,1775794593990,1775794593848,1775794594207,217,-250,-253.127,steady
642,1775794594991,1775794594765,1775794595030,39,-245,-252.314,steady
643,1775794595989,1775794595773,1775794596088,99,-265,-251.583,steady
644,1775794596989,1775794596819,1775794597090,101,-220,-250.925,steady
645,1775794597990,1775794597737,1775794598077,87,-296,-250.332,steady
646,1775794598991,1775794598751,1775794599018,27,-253,-250.599,steady
647,1775794599991,1775794599798,1775794600093,102,-244,-250.839,steady
648,1775794600991,1775794600793,1775794601173,182,-289,-251.055,steady
649,1775794601991,1775794601741,1775794602017,26,-263,-252.250,steady
650,1775794602991,1775794602861,1775794603178,187,-223,-253.325,steady
651,1775794603991,1775794603779,1775794604093,102,-263,-254.292,steady
652,1775794604989,1775794604802,1775794605089,100,-237,-255.163,steady
653,1775794605991,1775794605743,1775794606028,37,-266,-255.947,steady
654,1775794606991,1775794606752,1775794607022,31,-254,-255.752,steady
655,1775794607991,1775794607876,1775794608153,162,-196,-255.577,steady
656,1775794608991,1775794608795,1775794609092,101,-246,-255.419,steady
657,1775794609991,1775794609820,1775794610097,106,-224,-255.277,steady
658,1775794610992,1775794610746,1775794611019,27,-259,-255.649,steady
659,1775794611992,1775794611755,1775794612097,105,-289,-255.985,steady
660,1775794612991,1775794612799,1775794613094,103,-243,-256.286,steady
661,1775794613991,1775794613751,1775794614019,28,-254,-256.557,steady
662,1775794614992,1775794614840,1775794615200,208,-256,-256.802,steady
663,1775794615991,1775794615859,1775794616224,233,-248,-256.522,steady
664,1775794616991,1775794616784,1775794617095,104,-259,-256.269,steady
665,1775794617991,1775794617806,1775794618093,102,-236,-256.042,steady
666,1775794618992,1775794618830,1775794619193,201,-262,-254.038,steady
667,1775794619991,1775794619858,1775794620218,227,-246,-252.234,steady
668,1775794620991,1775794620777,1775794621093,102,-265,-253.511,steady
669,1775794621991,1775794621804,1775794622093,102,-238,-251.960,steady
670,1775794622992,1775794622746,1775794623026,34,-263,-253.064,steady
671,1775794623991,1775794623750,1775794624026,35,-258,-254.057,steady
672,1775794624992,1775794624773,1775794625094,102,-270,-254.952,steady
673,1775794625991,1775794625800,1775794626080,89,-235,-255.757,steady
674,1775794626992,1775794626797,1775794627090,98,-244,-256.481,steady
675,1775794627991,1775794627740,1775794628005,14,-258,-256.633,steady
676,1775794628991,1775794628749,1775794629090,99,-291,-256.770,steady
677,1775794629991,1775794629799,1775794630091,100,-242,-256.893,steady
678,1775794630992,1775794630797,1775794631112,120,-255,-257.003,steady
679,1775794631990,1775794631740,1775794632079,89,-294,-257.103,steady
680,1775794632991,1775794632759,1775794633033,42,-253,-256.693,steady
681,1775794633991,1775794633782,1775794634094,103,-260,-256.323,steady
682,1775794634989,1775794634808,1775794635092,103,-232,-255.991,steady
683,1775794635991,1775794635834,1775794636104,113,-213,-255.692,steady
684,1775794636991,1775794636855,1775794637217,226,-249,-255.423,steady
685,1775794637991,1775794637776,1775794638092,101,-265,-256.380,steady
686,1775794638989,1775794638782,1775794639090,101,-257,-256.442,steady
687,1775794639992,1775794639741,1775794640025,33,-267,-257.498,steady
688,1775794640989,1775794640747,1775794641105,116,-300,-258.448,steady
689,1775794641991,1775794641769,1775794642094,103,-273,-259.304,steady
690,1775794642989,1775794642751,1775794643023,34,-255,-260.073,steady
691,1775794643989,1775794643749,1775794644016,27,-253,-259.366,steady
692,1775794644989,1775794644747,1775794645018,29,-256,-258.729,steady
693,1775794645991,1775794645748,1775794646019,28,-257,-258.156,steady
694,1775794646989,1775794646748,1775794647087,98,-290,-257.641,steady
695,1775794647990,1775794647753,1775794648019,29,-251,-257.177,steady
696,1775794648991,1775794648751,1775794649015,24,-252,-256.659,steady
697,1775794649989,1775794649759,1775794650047,58,-259,-256.193,steady
698,1775794650991,1775794650753,1775794651032,41,-258,-255.774,steady
699,1775794651989,1775794651783,1775794652086,97,-254,-255.396,steady
700,1775794652989,1775794652740,1775794653085,96,-297,-255.057,steady
701,1775794653989,1775794653853,1775794654214,225,-248,-255.351,steady
702,1775794654989,1775794654774,1775794655048,59,-244,-255.616,steady
703,1775794655989,1775794655800,1775794656159,170,-274,-254.454,steady
704,1775794656990,1775794656746,1775794657021,31,-259,-254.909,steady
705,1775794657991,1775794657848,1775794658207,216,-251,-255.318,steady
706,1775794658991,1775794658767,1775794659034,43,-245,-255.686,steady
707,1775794659991,1775794659773,1775794660054,63,-249,-256.018,steady
708,1775794660990,1775794660796,1775794661089,99,-243,-256.316,steady
709,1775794661990,1775794661840,1775794662202,212,-256,-255.184,steady
710,1775794662989,1775794662863,1775794663226,237,-244,-254.166,steady
711,1775794663989,1775794663786,1775794664088,99,-252,-253.649,steady
712,1775794664989,1775794664796,1775794665069,80,-233,-251.584,steady
713,1775794665991,1775794665738,1775794666024,33,-269,-253.326,steady
714,1775794666991,1775794666755,1775794667037,46,-259,-254.893,steady
715,1775794667991,1775794667752,1775794668091,100,-289,-256.304,steady
716,1775794668991,1775794668801,1775794669090,99,-239,-257.574,steady
717,1775794669991,1775794669826,1775794670093,102,-216,-258.716,steady
718,1775794670991,1775794670796,1775794671090,99,-244,-258.745,steady
719,1775794671991,1775794671774,1775794672135,144,-289,-257.270,steady
720,1775794672989,1775794672796,1775794673089,100,-243,-255.943,steady
721,1775794673991,1775794673820,1775794674138,147,-244,-254.749,steady
722,1775794674991,1775794674847,1775794675207,216,-252,-253.674,steady
723,1775794675991,1775794675870,1775794676232,241,-241,-252.607,steady
724,1775794676991,1775794676795,1775794677155,164,-278,-251.646,steady
725,1775794677991,1775794677799,1775794678175,184,-284,-250.881,steady
726,1775794678991,1775794678839,1775794679108,117,-210,-246.793,steady
727,1775794679991,1775794679778,1775794680121,130,-278,-243.114,steady
728,1775794680991,1775794680791,1775794681092,101,-250,-243.802,steady
729,1775794681989,1775794681807,1775794682093,104,-234,-244.422,steady
730,1775794682991,1775794682739,1775794683010,19,-261,-246.080,steady
731,1775794683992,1775794683749,1775794684020,28,-257,-247.572,steady
732,1775794684990,1775794684777,1775794685094,104,-265,-248.915,steady
733,1775794685989,1775794685800,1775794686090,101,-239,-250.123,steady
734,1775794686991,1775794686827,1775794687106,115,-221,-251.211,steady
735,1775794687991,1775794687851,1775794688213,222,-251,-251.790,steady
736,1775794688991,1775794688769,1775794689093,102,-273,-250.511,steady
737,1775794689989,1775794689795,1775794690093,104,-246,-249.360,steady
738,1775794690991,1775794690819,1775794691091,100,-222,-246.624,steady
739,1775794691991,1775794691743,1775794692085,94,-295,-251.461,steady
740,1775794692991,1775794692764,1775794693081,90,-272,-253.515,steady
741,1775794693991,1775794693798,1775794694092,101,-243,-255.364,steady
742,1775794694991,1775794694812,1775794695088,97,-227,-257.027,steady
743,1775794695991,1775794695757,1775794696078,87,-277,-259.025,steady
744,1775794696991,1775794696757,1775794697098,107,-287,-260.822,steady
745,1775794697991,1775794697781,1775794698091,100,-260,-262.440,steady
746,1775794698989,1775794698804,1775794699094,105,-237,-263.896,steady
747,1775794699991,1775794699741,1775794700009,18,-259,-263.406,steady
748,1775794700990,1775794700738,1775794701005,15,-259,-262.966,steady
749,1775794701991,1775794701756,1775794702093,102,-286,-262.569,steady
750,1775794702992,1775794702779,1775794703094,102,-264,-262.212,steady
751,1775794703991,1775794703824,1775794704092,101,-217,-261.891,steady
752,1775794704991,1775794704749,1775794705029,38,-261,-261.602,steady
753,1775794705989,1775794705751,1775794706034,45,-260,-261.542,steady
754,1775794706989,1775794706774,1775794707090,101,-265,-261.488,steady
755,1775794707989,1775794707816,1775794708088,99,-222,-261.439,steady
756,1775794708989,1775794708739,1775794709079,90,-295,-261.395,steady
757,1775794709989,1775794709867,1775794710228,239,-241,-261.255,steady
758,1775794710991,1775794710789,1775794711091,100,-252,-264.630,steady
759,1775794711991,1775794711812,1775794712092,101,-229,-267.667,steady
760,1775794712991,1775794712740,1775794713081,90,-296,-270.500,steady
761,1775794713992,1775794713859,1775794714220,228,-247,-273.050,steady
762,1775794714992,1775794714779,1775794715153,161,-293,-275.345,steady
763,1775794715991,1775794715797,1775794716093,102,-245,-277.411,steady
764,1775794716991,1775794716828,1775794717100,109,-217,-279.270,steady
765,1775794717992,1775794717854,1775794718214,222,-249,-275.843,steady
766,1775794718991,1775794718776,1775794719091,100,-265,-274.758,steady
767,1775794719992,1775794719796,1775794720091,99,-245,-271.783,steady
768,1775794720991,1775794720821,1775794721095,104,-222,-269.104,steady
769,1775794721990,1775794721745,1775794722023,33,-261,-268.294,steady
770,1775794722991,1775794722770,1775794723092,101,-271,-267.564,steady
771,1775794723989,1775794723796,1775794724091,102,-244,-266.908,steady
772,1775794724992,1775794724815,1775794725091,99,-226,-266.317,steady
773,1775794725991,1775794725739,1775794726079,88,-296,-265.785,steady
774,1775794726991,1775794726751,1775794727092,101,-290,-268.807,steady
775,1775794727991,1775794727795,1775794728093,102,-247,-271.526,steady
776,1775794728991,1775794728740,1775794729020,29,-265,-270.874,steady
777,1775794729991,1775794729740,1775794730080,89,-295,-270.286,steady
778,1775794730991,1775794730859,1775794731219,228,-246,-269.758,steady
779,1775794731991,1775794731779,1775794732092,101,-262,-269.282,steady
780,1775794732991,1775794732802,1775794733093,102,-240,-268.854,steady
781,1775794733991,1775794733829,1775794734130,139,-231,-271.468,steady
782,1775794734991,1775794734851,1775794735214,223,-251,-270.521,steady
783,1775794735991,1775794735775,1775794736090,99,-265,-269.969,steady
784,1775794736989,1775794736800,1775794737096,107,-242,-269.472,steady
785,1775794737991,1775794737748,1775794738022,31,-258,-268.325,steady
786,1775794738991,1775794738846,1775794739208,217,-253,-267.293,steady
787,1775794739990,1775794739871,1775794740232,242,-240,-266.363,steady
788,1775794740991,1775794740740,1775794741077,86,-294,-265.527,steady
789,1775794741991,1775794741804,1775794742091,100,-237,-264.774,steady
790,1775794742991,1775794742824,1775794743090,99,-216,-267.697,steady
791,1775794743991,1775794743764,1775794744092,101,-277,-270.327,steady
792,1775794744991,1775794744784,1775794745093,102,-258,-272.694,steady
793,1775794745989,1775794745808,1775794746092,103,-232,-267.025,steady
794,1775794746992,1775794746834,1775794747194,202,-259,-261.923,steady
795,1775794747991,1775794747748,1775794748020,29,-257,-261.430,steady
796,1775794748991,1775794748751,1775794749029,38,-259,-260.987,steady
797,1775794749989,1775794749779,1775794750094,105,-262,-260.589,steady
798,1775794750989,1775794750738,1775794751024,35,-268,-260.230,steady
799,1775794751989,1775794751749,1775794752087,98,-289,-259.907,steady
800,1775794752990,1775794752772,1775794753093,103,-269,-260.716,steady
801,1775794753990,1775794753795,1775794754094,104,-247,-261.444,steady
802,1775794754989,1775794754818,1775794755089,100,-221,-262.100,steady
803,1775794755991,1775794755744,1775794756028,37,-265,-262.390,steady
804,1775794756991,1775794756753,1775794757026,35,-255,-261.651,steady
805,1775794757991,1775794757796,1775794758096,105,-247,-260.986,steady
806,1775794758991,1775794758811,1775794759096,105,-232,-260.387,steady
807,1775794759991,1775794759752,1775794760026,35,-256,-259.949,steady
808,1775794760991,1775794760752,1775794761030,39,-258,-259.554,steady
809,1775794761991,1775794761796,1775794762093,102,-246,-259.198,steady
810,1775794762989,1775794762805,1775794763089,100,-234,-258.879,steady
811,1775794763990,1775794763833,1775794764194,204,-259,-258.591,steady
812,1775794764991,1775794764852,1775794765216,225,-251,-258.532,steady
813,1775794765991,1775794765752,1775794766028,37,-257,-258.378,steady
814,1775794766989,1775794766778,1775794767090,101,-261,-258.241,steady
815,1775794767991,1775794767747,1775794768026,35,-261,-258.517,steady
816,1775794768991,1775794768796,1775794769089,98,-244,-258.765,steady
817,1775794769991,1775794769771,1775794770038,47,-243,-258.988,steady
818,1775794770989,1775794770773,1775794771090,101,-266,-259.190,steady
819,1775794771991,1775794771817,1775794772181,190,-269,-259.371,steady
820,1775794772991,1775794772753,1775794773021,30,-253,-258.734,steady
821,1775794773991,1775794773868,1775794774232,241,-243,-258.160,steady
822,1775794774991,1775794774799,1775794775161,170,-277,-257.644,steady
823,1775794775990,1775794775813,1775794776091,101,-227,-257.180,steady
824,1775794776991,1775794776838,1775794777200,209,-257,-256.762,steady
825,1775794777991,1775794777862,1775794778223,232,-245,-253.786,steady
826,1775794778991,1775794778792,1775794779093,102,-250,-251.107,steady
827,1775794779991,1775794779804,1775794780092,101,-237,-249.696,steady
828,1775794780991,1775794780740,1775794781088,97,-299,-254.627,steady
829,1775794781991,1775794781853,1775794782215,224,-250,-259.064,steady
830,1775794782991,1775794782775,1775794783091,100,-266,-263.058,steady
831,1775794783991,1775794783797,1775794784091,100,-244,-266.652,steady
832,1775794784992,1775794784743,1775794785025,33,-265,-266.487,steady
833,1775794785992,1775794785747,1775794786083,91,-290,-266.338,steady
834,1775794786991,1775794786873,1775794787235,244,-240,-266.204,steady
835,1775794787991,1775794787796,1775794788095,104,-247,-266.084,steady
836,1775794788991,1775794788738,1775794789019,28,-267,-266.175,steady
837,1775794789990,1775794789843,1775794790205,215,-254,-266.258,steady
838,1775794790992,1775794790865,1775794791227,235,-244,-266.332,steady
839,1775794791991,1775794791796,1775794792110,119,-254,-266.399,steady
840,1775794792991,1775794792810,1775794793092,101,-231,-266.459,steady
841,1775794793991,1775794793740,1775794794010,19,-260,-265.813,steady
842,1775794794991,1775794794860,1775794795220,229,-245,-265.232,steady
843,1775794795990,1775794795778,1775794796141,151,-287,-264.709,steady
844,1775794796989,1775794796749,1775794797089,100,-290,-264.238,steady
845,1775794797991,1775794797774,1775794798085,94,-264,-263.814,steady
