seq,wall_ms,guest_wall,guest_id,drift_ms,vf_diff_ms,host_obs_wall,offset_ms,host_vf,guest_vf,seek_count,out_lat_host_raw,out_lat_guest_raw,out_lat_delta_current,out_lat_delta_anchored,raw_offset_ms,win_min_raw_offset_ms,last_rtt_ms,win_min_rtt_ms,decode_load_ms,decode_total_frames,decode_throughput_fpms,seek_msg_seq,guest_decode_under_frames,guest_decode_under_events,guest_st_under_frames,guest_st_under_events,host_decode_under_frames,host_decode_under_events,host_st_under_frames,host_st_under_events,event
648,1781080473350,1781080473171,192.168.35.209:50762,161.05,161.05,1781080472993,1127661953.5,14103986,14133259,0,276.52,74.27,-202.25,0.00,1127661956.0,1127661952.0,21,13,0,0,0.00,0,0,0,0,0,0,0,7200,75,fallback
649,1781080473838,1781080473651,192.168.35.239:42808,-0.91,-15.11,1781080473497,1134508110.5,14152314,14174568,0,275.94,273.64,-2.30,-3.40,1134508113.0,1134508112.0,18,11,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
650,1781080473839,1781080473671,192.168.35.209:50762,162.84,162.84,1781080473497,1127661953.5,14152314,14181317,0,275.94,74.27,-201.67,0.00,1127661956.0,1127661952.0,21,13,0,0,0.00,0,0,0,0,0,0,0,7200,75,fallback
651,1781080474341,1781080474156,192.168.35.239:42808,-1.61,-14.90,1781080474003,1134508110.7,14200873,14223082,0,275.76,274.01,-1.74,-3.40,1134508120.0,1134508112.0,29,11,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
652,1781080474342,1781080474171,192.168.35.209:50762,163.02,163.02,1781080474003,1127661953.5,14200873,14229317,0,275.76,74.27,-201.49,0.00,1127661956.0,1127661952.0,21,13,0,0,0.00,0,0,0,0,0,0,0,7200,75,fallback
653,1781080474795,1781080474661,192.168.35.239:42808,-0.51,-12.97,1781080474511,1134508110.7,14249662,14271575,0,275.98,274.13,-1.85,-3.40,1134508120.0,1134508112.0,29,11,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
654,1781080474840,1781080474671,192.168.35.209:50762,0.89,162.50,1781080474511,1127661953.7,14249662,14277317,0,275.98,74.27,-201.71,-202.26,1127661955.0,1127661955.0,13,13,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
655,1781080474842,1781080474671,192.168.35.209:50762,0.89,0.00,1781080474511,1127661953.7,14249662,14277317,0,0.00,0.00,0.00,0.00,1127661955.0,1127661955.0,13,13,0,0,0.00,0,0,0,0,0,0,0,7200,75,anchor_realign_vfdiff
656,1781080475338,1781080475165,192.168.35.239:42808,-14.23,-14.23,1781080475015,1134508110.7,14298068,14320053,0,276.19,275.11,-1.08,0.00,1134508120.0,1134508112.0,29,11,0,0,0.00,0,0,0,0,0,0,0,7200,75,fallback
657,1781080475339,1781080475171,192.168.35.209:50762,0.21,-40.24,1781080475015,1127661953.7,14298068,14315597,0,276.19,74.27,-201.92,-201.71,1127661955.0,1127661955.0,13,13,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
658,1781080475783,1781080475670,192.168.35.239:42808,-17.93,-17.93,1781080475518,1134508110.7,14346304,14368412,0,274.68,273.86,-0.82,0.00,1134508120.0,1134508112.0,29,11,0,0,0.00,0,0,0,0,0,0,0,7200,75,fallback
659,1781080475813,1781080475671,192.168.35.209:50762,-3.31,-42.67,1781080475518,1127661953.7,14346304,14363597,0,274.68,74.27,-200.40,-201.71,1127661955.0,1127661955.0,13,13,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
660,1781080476332,1781080476176,192.168.35.239:42808,-16.03,-16.03,1781080476023,1134508110.8,14394892,14417019,0,276.77,274.17,-2.60,0.00,1134508112.0,1134508112.0,26,11,0,0,0.00,0,0,0,0,0,0,0,7200,75,fallback
661,1781080476333,1781080476171,192.168.35.209:50762,0.79,-40.83,1781080476023,1127661953.7,14394892,14411597,0,276.77,74.27,-202.50,-201.71,1127661955.0,1127661955.0,13,13,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
662,1781080476851,1781080476681,192.168.35.239:42808,-16.01,-16.01,1781080476530,1134508110.8,14443488,14465423,0,276.98,274.38,-2.61,0.00,1134508112.0,1134508112.0,26,11,0,0,0.00,0,0,0,0,0,0,0,7200,75,fallback
663,1781080476909,1781080476671,192.168.35.209:50762,1.00,-41.03,1781080476530,1127661953.7,14443488,14459597,0,276.98,74.27,-202.71,-201.71,1127661955.0,1127661955.0,13,13,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
664,1781080477342,1781080477185,192.168.35.239:42808,-13.88,-13.88,1781080477033,1134508110.8,14491691,14513925,0,275.12,274.61,-0.51,0.00,1134508112.0,1134508112.0,26,11,0,0,0.00,0,0,0,0,0,0,0,7200,75,fallback
665,1781080477343,1781080477171,192.168.35.209:50762,-0.86,-39.12,1781080477033,1127661953.7,14491691,14507597,0,275.12,74.27,-200.85,-201.71,1127661955.0,1127661955.0,13,13,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
666,1781080477788,1781080477690,192.168.35.239:42808,-15.11,-15.11,1781080477540,1134508110.8,14540400,14562422,0,276.49,274.79,-1.70,0.00,1134508112.0,1134508112.0,26,11,0,0,0.00,0,0,0,0,0,0,0,7200,75,fallback
667,1781080477852,1781080477711,192.168.35.209:50762,0.51,-40.53,1781080477540,1127661953.7,14540400,14559437,0,276.49,74.27,-202.22,-201.71,1127661955.0,1127661955.0,13,13,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
668,1781080478409,1781080478246,192.168.35.239:42808,-13.28,-13.28,1781080478043,1134508110.4,14588656,14615772,0,275.16,274.52,-0.64,0.00,1134508109.0,1134508107.0,26,15,0,0,0.00,0,0,0,0,0,0,0,7200,75,fallback
669,1781080478419,1781080478271,192.168.35.209:50762,-0.82,-39.19,1781080478043,1127661953.7,14588656,14613197,0,275.16,74.27,-200.89,-201.71,1127661955.0,1127661955.0,13,13,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
670,1781080478898,1781080478751,192.168.35.239:42808,-13.20,-13.20,1781080478550,1134508110.4,14637257,14664190,0,275.42,274.88,-0.54,0.00,1134508109.0,1134508107.0,26,15,0,0,0.00,0,0,0,0,0,0,0,7200,75,fallback
671,1781080478920,1781080478771,192.168.35.209:50762,-0.70,-39.72,1781080478550,1127661953.8,14637257,14661197,0,275.42,74.27,-201.15,-201.71,1127661957.0,1127661955.0,16,13,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
672,1781080479473,1781080479255,192.168.35.239:42808,-0.14,-14.59,1781080479053,1134508110.1,14685712,14712541,0,276.17,273.54,-2.63,-3.40,1134508113.0,1134508107.0,18,15,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
673,1781080479478,1781080479271,192.168.35.209:50762,0.06,-40.44,1781080479053,1127661953.8,14685712,14709197,0,276.17,74.27,-201.90,-201.71,1127661957.0,1127661955.0,16,13,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
674,1781080479933,1781080479761,192.168.35.239:42808,-0.80,-10.94,1781080479455,1134508110.1,14724229,14761201,0,275.37,274.40,-0.97,-3.40,1134508113.0,1134508107.0,18,15,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
675,1781080479935,1781080479771,192.168.35.209:50762,-0.87,-39.92,1781080479455,1127661953.9,14724229,14757197,0,275.37,74.27,-201.10,-201.71,1127661956.0,1127661955.0,27,13,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
676,1781080480439,1781080480266,192.168.35.239:42808,-1.86,-11.96,1781080479961,1134508109.8,14772809,14809720,0,275.41,274.81,-0.60,-3.40,1134508116.0,1134508107.0,25,15,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
677,1781080480439,1781080480271,192.168.35.209:50762,-0.82,-39.96,1781080479961,1127661953.9,14772809,14805197,0,275.41,74.27,-201.14,-201.71,1127661956.0,1127661955.0,27,13,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
678,1781080480945,1781080480771,192.168.35.209:50762,-1.34,-39.73,1781080480467,1127661954.0,14821344,14853197,0,275.00,74.27,-200.73,-201.71,1127661955.0,1127661955.0,16,13,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
679,1781080480947,1781080480773,192.168.35.239:42808,-2.92,-10.88,1781080480467,1134508109.8,14821344,14858358,0,275.00,275.46,0.46,-3.40,1134508116.0,1134508107.0,25,15,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
680,1781080481442,1781080481277,192.168.35.239:42808,-2.60,-10.39,1781080480971,1134508109.5,14869729,14906738,0,275.00,275.42,0.42,-3.40,1134508105.0,1134508107.0,24,15,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
681,1781080481450,1781080481271,192.168.35.209:50762,-1.35,-39.76,1781080480971,1127661954.0,14869729,14901197,0,275.00,74.27,-200.73,-201.71,1127661955.0,1127661955.0,16,13,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
682,1781080481975,1781080481785,192.168.35.239:42808,0.17,-10.14,1781080481477,1134508109.5,14918415,14955543,0,276.15,274.80,-1.35,-3.40,1134508105.0,1134508107.0,24,15,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
683,1781080481977,1781080481771,192.168.35.209:50762,-0.19,-40.89,1781080481477,1127661954.0,14918415,14949197,0,276.15,74.27,-201.88,-201.71,1127661954.0,1127661954.0,11,11,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
684,1781080482440,1781080482291,192.168.35.239:42808,-3.94,-17.30,1781080481981,1134508109.3,14966731,15003849,0,273.43,273.34,-0.09,-3.40,1134508108.0,1134508108.0,14,14,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
685,1781080482449,1781080482271,192.168.35.209:50762,-4.91,-42.19,1781080481981,1127661954.0,14966731,14997197,0,273.43,74.27,-199.16,-201.71,1127661954.0,1127661954.0,11,11,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
686,1781080482914,1781080482771,192.168.35.209:50762,-0.65,-40.41,1781080482487,1127661954.0,15015330,15045197,0,275.69,74.27,-201.42,-201.71,1127661960.0,1127661954.0,30,11,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
687,1781080482989,1781080482847,192.168.35.239:42808,0.40,-9.90,1781080482487,1134508109.3,15015330,15057443,0,275.69,274.26,-1.43,-3.40,1134508108.0,1134508108.0,14,14,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
688,1781080483419,1781080483271,192.168.35.209:50762,-0.93,-40.15,1781080482990,1127661954.0,15063496,15093197,0,275.40,74.27,-201.13,-201.71,1127661960.0,1127661954.0,30,11,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
689,1781080483527,1781080483352,192.168.35.239:42808,-0.13,-9.60,1781080482990,1134508109.4,15063496,15105940,0,275.40,274.44,-0.97,-3.40,1134508110.0,1134508110.0,14,14,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
690,1781080483926,1781080483771,192.168.35.209:50762,0.98,-39.07,1781080483496,1127661954.0,15112160,15141197,0,276.31,74.27,-202.04,-201.71,1127661960.0,1127661954.0,30,11,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
691,1781080484033,1781080483857,192.168.35.239:42808,1.25,-10.99,1781080483496,1134508109.4,15112160,15154375,0,276.31,273.96,-2.35,-3.40,1134508110.0,1134508110.0,14,14,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
692,1781080484531,1781080484361,192.168.35.239:42808,-1.72,-11.01,1781080484001,1134508109.4,15160681,15202894,0,275.75,275.38,-0.38,-3.40,1134508110.0,1134508110.0,14,14,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
693,1781080484532,1781080484271,192.168.35.209:50762,-0.59,-40.49,1781080484001,1127661954.0,15160681,15189197,0,275.75,74.27,-201.48,-201.71,1127661960.0,1127661954.0,30,11,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
694,1781080484912,1781080484771,192.168.35.209:50762,-0.77,-40.30,1781080484505,1127661954.0,15209047,15237197,0,275.56,74.27,-201.29,-201.71,1127661952.0,1127661954.0,15,11,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
695,1781080485006,1781080484867,192.168.35.239:42808,-1.18,-11.55,1781080484505,1134508109.4,15209047,15251400,0,275.56,274.65,-0.92,-3.40,1134508110.0,1134508110.0,14,14,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
696,1781080485420,1781080485271,192.168.35.209:50762,0.56,-41.59,1781080485010,1127661954.0,15257557,15285197,0,276.89,74.27,-202.62,-201.71,1127661952.0,1127661954.0,15,11,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
697,1781080485527,1781080485372,192.168.35.239:42808,0.38,-13.23,1781080485010,1134508109.5,15257557,15299853,0,276.89,274.35,-2.54,-3.40,1134508112.0,1134508110.0,18,14,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
698,1781080485966,1781080485771,192.168.35.209:50762,-0.56,-40.48,1781080485513,1127661954.0,15305834,15333197,0,275.77,74.27,-201.50,-201.71,1127661949.0,1127661954.0,21,11,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
699,1781080485998,1781080485877,192.168.35.239:42808,-0.92,-11.95,1781080485513,1134508109.5,15305834,15348254,0,275.77,274.54,-1.24,-3.40,1134508112.0,1134508110.0,18,14,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
700,1781080486469,1781080486271,192.168.35.209:50762,-0.83,-40.21,1781080486020,1127661954.0,15354384,15381197,0,275.50,74.27,-201.23,-201.71,1127661949.0,1127661954.0,21,11,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
701,1781080486499,1781080486379,192.168.35.239:42808,0.00,-13.02,1781080486020,1134508109.5,15354384,15396423,0,275.50,273.29,-2.21,-3.40,1134508105.0,1134508110.0,28,14,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
702,1781080486926,1781080486771,192.168.35.209:50762,-4.66,-41.49,1781080486525,1127661953.7,15402948,15429197,0,273.37,74.27,-199.10,-201.71,1127661951.0,1127661951.0,6,6,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
703,1781080487037,1781080486885,192.168.35.239:42808,-6.10,-12.95,1781080486525,1134508109.5,15402948,15445091,0,273.37,275.25,1.89,-3.40,1134508105.0,1134508110.0,28,14,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
704,1781080487427,1781080487271,192.168.35.209:50762,-0.43,-39.73,1781080487030,1127661953.7,15451355,15477197,0,275.60,74.27,-201.33,-201.71,1127661951.0,1127661951.0,6,6,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
705,1781080487539,1781080487389,192.168.35.239:42808,-1.85,-11.34,1781080487030,1134508109.6,15451355,15493470,0,275.60,275.20,-0.40,-3.40,1134508113.0,1134508110.0,19,14,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
706,1781080487950,1781080487771,192.168.35.209:50762,1.95,-38.27,1781080487536,1127661953.4,15500036,15525197,0,276.71,74.27,-202.44,-201.71,1127661953.0,1127661951.0,11,6,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
707,1781080488096,1781080487945,192.168.35.239:42808,0.86,-11.04,1781080487536,1134508109.6,15500036,15546883,0,276.71,274.59,-2.12,-3.40,1134508113.0,1134508110.0,19,14,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
708,1781080488472,1781080488271,192.168.35.209:50762,-0.32,-38.98,1781080488041,1127661953.4,15548489,15573197,0,275.43,74.27,-201.16,-201.71,1127661953.0,1127661951.0,11,6,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
709,1781080488587,1781080488450,192.168.35.239:42808,-1.91,-11.37,1781080488041,1134508109.6,15548489,15595407,0,275.43,275.04,-0.39,-3.40,1134508110.0,1134508110.0,10,10,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
710,1781080488947,1781080488771,192.168.35.209:50762,-0.29,-38.31,1781080488545,1127661953.2,15596854,15621197,0,275.22,74.27,-200.95,-201.71,1127661953.0,1127661951.0,10,6,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
711,1781080489095,1781080488955,192.168.35.239:42808,-2.69,-10.66,1781080488545,1134508109.6,15596854,15643844,0,275.22,275.61,0.39,-3.40,1134508110.0,1134508110.0,10,10,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
712,1781080489427,1781080489271,192.168.35.209:50762,0.51,-39.09,1781080489050,1127661953.2,15645314,15669197,0,276.02,74.27,-201.75,-201.71,1127661953.0,1127661951.0,10,6,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
713,1781080489584,1781080489459,192.168.35.239:42808,-0.53,-12.89,1781080489050,1134508109.7,15645314,15692095,0,276.02,274.21,-1.81,-3.40,1134508108.0,1134508110.0,23,10,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
714,1781080489921,1781080489771,192.168.35.209:50762,0.10,-38.01,1781080489553,1127661953.0,15693637,15717197,0,275.39,74.27,-201.12,-201.71,1127661955.0,1127661951.0,19,6,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
715,1781080490131,1781080489962,192.168.35.239:42808,-1.11,-12.30,1781080489553,1134508109.7,15693637,15740474,0,275.39,274.16,-1.23,-3.40,1134508108.0,1134508110.0,23,10,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
716,1781080490468,1781080490271,192.168.35.209:50762,-0.34,-37.59,1781080489957,1127661953.0,15732380,15765197,0,274.95,74.27,-200.68,-201.71,1127661955.0,1127661951.0,19,6,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
717,1781080490585,1781080490467,192.168.35.239:42808,-2.22,-11.22,1781080489957,1134508109.7,15732380,15789018,0,274.95,274.83,-0.12,-3.40,1134508108.0,1134508110.0,23,10,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
718,1781080490947,1781080490771,192.168.35.209:50762,1.31,-38.66,1781080490465,1127661952.8,15781288,15813197,0,276.40,74.27,-202.13,-201.71,1127661954.0,1127661951.0,16,6,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
719,1781080491097,1781080490972,192.168.35.239:42808,-0.24,-13.23,1781080490465,1134508109.7,15781288,15837447,0,276.40,274.31,-2.10,-3.40,1134508108.0,1134508110.0,23,10,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
720,1781080491426,1781080491271,192.168.35.209:50762,2.30,-36.66,1781080490968,1127661952.8,15829479,15861197,0,276.39,74.27,-202.12,-201.71,1127661954.0,1127661951.0,16,6,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
721,1781080491592,1781080491475,192.168.35.239:42808,0.32,-10.89,1781080490968,1134508109.7,15829479,15885677,0,276.39,274.70,-1.69,-3.40,1134508114.0,1134508110.0,15,10,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
722,1781080492012,1781080491771,192.168.35.209:50762,0.41,-37.22,1781080491473,1127661952.6,15877952,15909197,0,275.32,74.27,-201.05,-201.71,1127661953.0,1127661951.0,10,6,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
723,1781080492191,1781080491979,192.168.35.239:42808,-1.81,-11.73,1781080491473,1134508109.7,15877952,15934164,0,275.32,274.76,-0.56,-3.40,1134508114.0,1134508110.0,15,10,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
724,1781080492410,1781080492271,192.168.35.209:50762,1.06,-37.86,1781080491980,1127661952.6,15926590,15957197,0,275.98,74.27,-201.71,-201.71,1127661953.0,1127661951.0,10,6,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
725,1781080492609,1781080492485,192.168.35.239:42808,-1.48,-12.06,1781080491980,1134508109.7,15926590,15982770,0,275.98,275.08,-0.90,-3.40,1134508114.0,1134508110.0,15,10,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
726,1781080493036,1781080492771,192.168.35.209:50762,0.31,-36.66,1781080492483,1127661952.4,15974888,16005197,0,275.06,74.27,-200.79,-201.71,1127661962.0,1127661951.0,29,6,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
727,1781080493095,1781080492989,192.168.35.239:42808,-1.47,-12.12,1781080492483,1134508109.7,15974888,16031065,0,275.06,274.16,-0.90,-3.40,1134508114.0,1134508110.0,15,10,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
728,1781080493425,1781080493271,192.168.35.209:50762,-2.51,-39.81,1781080492990,1127661952.4,16023576,16053197,0,274.25,74.27,-199.98,-201.71,1127661962.0,1127661951.0,29,6,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
729,1781080493691,1781080493545,192.168.35.239:42808,-1.95,-11.68,1781080493495,1134508109.7,16072042,16084488,0,275.11,274.65,-0.46,-3.40,1134508109.0,1134508110.0,21,10,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
730,1781080493951,1781080493771,192.168.35.209:50762,0.50,-36.37,1781080493495,1127661952.3,16072042,16101197,0,275.11,74.27,-200.84,-201.71,1127661948.0,1127661951.0,21,6,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
731,1781080494240,1781080494051,192.168.35.239:42808,0.54,-11.29,1781080493996,1134508109.7,16120286,16133065,0,277.63,275.66,-1.98,-3.40,1134508111.0,1134508110.0,15,10,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
732,1781080494416,1781080494271,192.168.35.209:50762,4.02,-36.92,1781080493996,1127661952.3,16120286,16149197,0,277.63,74.27,-203.36,-201.71,1127661948.0,1127661951.0,21,6,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
733,1781080494728,1781080494555,192.168.35.239:42808,-1.91,-11.83,1781080494501,1134508109.7,16168627,16181450,0,275.18,274.66,-0.52,-3.40,1134508111.0,1134508110.0,15,10,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
734,1781080494936,1781080494771,192.168.35.209:50762,0.70,-36.22,1781080494501,1127661952.2,16168627,16197197,0,275.18,74.27,-200.91,-201.71,1127661957.0,1127661951.0,21,6,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
735,1781080495213,1781080495060,192.168.35.239:42808,-1.20,-12.62,1781080495005,1134508109.8,16217126,16229974,0,276.38,275.12,-1.26,-3.40,1134508106.0,1134508110.0,19,10,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
736,1781080495424,1781080495271,192.168.35.209:50762,1.90,-37.42,1781080495005,1127661952.2,16217126,16245197,0,276.38,74.27,-202.11,-201.71,1127661957.0,1127661951.0,21,6,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
737,1781080495703,1781080495566,192.168.35.239:42808,-2.09,-11.72,1781080495511,1134508109.8,16265606,16278540,0,275.39,275.02,-0.37,-3.40,1134508106.0,1134508110.0,19,10,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
738,1781080495936,1781080495771,192.168.35.209:50762,1.03,-36.18,1781080495511,1127661952.1,16265606,16293197,0,275.39,74.27,-201.12,-201.71,1127661953.0,1127661951.0,13,6,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
739,1781080496197,1781080496071,192.168.35.239:42808,0.23,-14.14,1781080496017,1134508109.8,16314304,16326915,0,276.64,273.92,-2.72,-3.40,1134508111.0,1134508110.0,11,10,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
740,1781080496469,1781080496271,192.168.35.209:50762,2.27,-37.47,1781080496017,1127661952.1,16314304,16341197,0,276.64,74.27,-202.37,-201.71,1127661953.0,1127661951.0,13,6,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
741,1781080496724,1781080496577,192.168.35.239:42808,-1.18,-12.70,1781080496521,1134508109.8,16362678,16375522,0,276.56,275.25,-1.31,-3.40,1134508111.0,1134508110.0,11,10,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
742,1781080496941,1781080496771,192.168.35.209:50762,2.10,-37.53,1781080496521,1127661952.1,16362678,16389197,0,276.56,74.27,-202.29,-201.71,1127661953.0,1127661953.0,11,10,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
743,1781080497222,1781080497081,192.168.35.239:42808,-2.81,-11.10,1781080497027,1134508109.8,16411113,16424016,0,275.08,275.40,0.33,-3.40,1134508111.0,1134508110.0,11,10,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
744,1781080497415,1781080497271,192.168.35.209:50762,0.62,-36.07,1781080497027,1127661952.1,16411113,16437197,0,275.08,74.27,-200.81,-201.71,1127661953.0,1127661953.0,11,10,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
745,1781080497734,1781080497587,192.168.35.239:42808,-0.07,-13.80,1781080497531,1134508109.8,16459646,16472480,0,276.64,274.23,-2.42,-3.40,1134508111.0,1134508110.0,11,10,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
746,1781080497956,1781080497771,192.168.35.209:50762,2.10,-37.78,1781080497531,1127661952.2,16459646,16485197,0,276.64,74.27,-202.37,-201.71,1127661953.0,1127661953.0,10,10,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
747,1781080498332,1781080498143,192.168.35.239:42808,-1.46,-12.42,1781080498033,1134508109.8,16507685,16525836,0,275.04,274.02,-1.02,-3.40,1134508111.0,1134508110.0,11,10,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
748,1781080498416,1781080498271,192.168.35.209:50762,0.50,-36.20,1781080498033,1127661952.2,16507685,16533197,0,275.04,74.27,-200.77,-201.71,1127661953.0,1127661953.0,10,10,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
749,1781080498785,1781080498649,192.168.35.239:42808,-1.90,-12.00,1781080498544,1134508109.8,16556727,16574535,0,275.89,275.30,-0.58,-3.40,1134508111.0,1134508110.0,11,10,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
750,1781080498936,1781080498771,192.168.35.209:50762,1.27,-37.21,1781080498544,1127661952.3,16556727,16581197,0,275.89,74.27,-201.62,-201.71,1127661955.0,1127661953.0,21,10,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
751,1781080499282,1781080499157,192.168.35.239:42808,-1.34,-12.61,1781080499050,1134508109.8,16605277,16623222,0,275.62,274.45,-1.17,-3.40,1134508113.0,1134508110.0,25,10,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
752,1781080499449,1781080499271,192.168.35.209:50762,1.00,-36.94,1781080499050,1127661952.3,16605277,16629197,0,275.62,74.27,-201.35,-201.71,1127661955.0,1127661953.0,21,10,0,0,0.00,0,0,0,0,0,0,0,7200,75,drift
